      1       770728.06    26675374.00
      2       771028.06    26675374.00
      3       771328.06    26675374.00
      4       771628.06    26675374.00
      5       771928.06    26675374.00
      6       772228.06    26675374.00
      7       772528.06    26675374.00
      8       772828.06    26675374.00
      9       773128.06    26675374.00
     10       773428.06    26675374.00
     11       773728.06    26675374.00
     12       774028.06    26675374.00
     13       774328.06    26675374.00
     14       774628.06    26675374.00
     15       774928.06    26675374.00
     16       775228.06    26675374.00
     17       775528.06    26675374.00
     18       775828.06    26675374.00
     19       776128.06    26675374.00
     20       776428.06    26675374.00
     21       776728.06    26675374.00
     22       777028.06    26675374.00
     23       777328.06    26675374.00
     24       777628.06    26675374.00
     25       777928.06    26675374.00
     26       778228.06    26675374.00
     27       778528.06    26675374.00
     28       778828.06    26675374.00
     29       779128.06    26675374.00
     30       779428.06    26675374.00
     31       779728.06    26675374.00
     32       780028.06    26675374.00
     33       780328.06    26675374.00
     34       780628.06    26675374.00
     35       780928.06    26675374.00
     36       781228.06    26675374.00
     37       781528.06    26675374.00
     38       781828.06    26675374.00
     39       782128.06    26675374.00
     40       782428.06    26675374.00
     41       782728.06    26675374.00
     42       783028.06    26675374.00
     43       783328.06    26675374.00
     44       783628.06    26675374.00
     45       783928.06    26675374.00
     46       784228.06    26675374.00
     47       784528.06    26675374.00
     48       784828.06    26675374.00
     49       785128.06    26675374.00
     50       785428.06    26675374.00
     51       785728.06    26675374.00
     52       786028.06    26675374.00
     53       786328.06    26675374.00
     54       786628.06    26675374.00
     55       786928.06    26675374.00
     56       787228.06    26675374.00
     57       787528.06    26675374.00
     58       787828.06    26675374.00
     59       788128.06    26675374.00
     60       788428.06    26675374.00
     61       788728.06    26675374.00
     62       789028.06    26675374.00
     63       789328.06    26675374.00
     64       789628.06    26675374.00
     65       789928.06    26675374.00
     66       790228.06    26675374.00
     67       790528.06    26675374.00
     68       790828.06    26675374.00
     69       791128.06    26675374.00
     70       791428.06    26675374.00
     71       791728.06    26675374.00
     72       792028.06    26675374.00
     73       792328.06    26675374.00
     74       792628.06    26675374.00
     75       792928.06    26675374.00
     76       793228.06    26675374.00
     77       793528.06    26675374.00
     78       793828.06    26675374.00
     79       794128.06    26675374.00
     80       794428.06    26675374.00
     81       794728.06    26675374.00
     82       795028.06    26675374.00
     83       795328.06    26675374.00
     84       795628.06    26675374.00
     85       795928.06    26675374.00
     86       796228.06    26675374.00
     87       796528.06    26675374.00
     88       796828.06    26675374.00
     89       797128.06    26675374.00
     90       797428.06    26675374.00
     91       797728.06    26675374.00
     92       798028.06    26675374.00
     93       798328.06    26675374.00
     94       798628.06    26675374.00
     95       798928.06    26675374.00
     96       799228.06    26675374.00
     97       799528.06    26675374.00
     98       799828.06    26675374.00
     99       800128.06    26675374.00
    100       800428.06    26675374.00
    101       800728.06    26675374.00
    102       801028.06    26675374.00
    103       801328.06    26675374.00
    104       801628.06    26675374.00
    105       801928.06    26675374.00
    106       802228.06    26675374.00
    107       802528.06    26675374.00
    108       802828.06    26675374.00
    109       803128.06    26675374.00
    110       803428.06    26675374.00
    111       803728.06    26675374.00
    112       804028.06    26675374.00
    113       804328.06    26675374.00
    114       770728.06    26675674.00
    115       771028.06    26675674.00
    116       771328.06    26675674.00
    117       771628.06    26675674.00
    118       771928.06    26675674.00
    119       772228.06    26675674.00
    120       772528.06    26675674.00
    121       772828.06    26675674.00
    122       773128.06    26675674.00
    123       773428.06    26675674.00
    124       773728.06    26675674.00
    125       774028.06    26675674.00
    126       774328.06    26675674.00
    127       774628.06    26675674.00
    128       774928.06    26675674.00
    129       775228.06    26675674.00
    130       775528.06    26675674.00
    131       775828.06    26675674.00
    132       776128.06    26675674.00
    133       776428.06    26675674.00
    134       776728.06    26675674.00
    135       777028.06    26675674.00
    136       777328.06    26675674.00
    137       777628.06    26675674.00
    138       777928.06    26675674.00
    139       778228.06    26675674.00
    140       778528.06    26675674.00
    141       778828.06    26675674.00
    142       779128.06    26675674.00
    143       779428.06    26675674.00
    144       779728.06    26675674.00
    145       780028.06    26675674.00
    146       780328.06    26675674.00
    147       780628.06    26675674.00
    148       780928.06    26675674.00
    149       781228.06    26675674.00
    150       781528.06    26675674.00
    151       781828.06    26675674.00
    152       782128.06    26675674.00
    153       782428.06    26675674.00
    154       782728.06    26675674.00
    155       783028.06    26675674.00
    156       783328.06    26675674.00
    157       783628.06    26675674.00
    158       783928.06    26675674.00
    159       784228.06    26675674.00
    160       784528.06    26675674.00
    161       784828.06    26675674.00
    162       785128.06    26675674.00
    163       785428.06    26675674.00
    164       785728.06    26675674.00
    165       786028.06    26675674.00
    166       786328.06    26675674.00
    167       786628.06    26675674.00
    168       786928.06    26675674.00
    169       787228.06    26675674.00
    170       787528.06    26675674.00
    171       787828.06    26675674.00
    172       788128.06    26675674.00
    173       788428.06    26675674.00
    174       788728.06    26675674.00
    175       789028.06    26675674.00
    176       789328.06    26675674.00
    177       789628.06    26675674.00
    178       789928.06    26675674.00
    179       790228.06    26675674.00
    180       790528.06    26675674.00
    181       790828.06    26675674.00
    182       791128.06    26675674.00
    183       791428.06    26675674.00
    184       791728.06    26675674.00
    185       792028.06    26675674.00
    186       792328.06    26675674.00
    187       792628.06    26675674.00
    188       792928.06    26675674.00
    189       793228.06    26675674.00
    190       793528.06    26675674.00
    191       793828.06    26675674.00
    192       794128.06    26675674.00
    193       794428.06    26675674.00
    194       794728.06    26675674.00
    195       795028.06    26675674.00
    196       795328.06    26675674.00
    197       795628.06    26675674.00
    198       795928.06    26675674.00
    199       796228.06    26675674.00
    200       796528.06    26675674.00
    201       796828.06    26675674.00
    202       797128.06    26675674.00
    203       797428.06    26675674.00
    204       797728.06    26675674.00
    205       798028.06    26675674.00
    206       798328.06    26675674.00
    207       798628.06    26675674.00
    208       798928.06    26675674.00
    209       799228.06    26675674.00
    210       799528.06    26675674.00
    211       799828.06    26675674.00
    212       800128.06    26675674.00
    213       800428.06    26675674.00
    214       800728.06    26675674.00
    215       801028.06    26675674.00
    216       801328.06    26675674.00
    217       801628.06    26675674.00
    218       801928.06    26675674.00
    219       802228.06    26675674.00
    220       802528.06    26675674.00
    221       802828.06    26675674.00
    222       803128.06    26675674.00
    223       803428.06    26675674.00
    224       803728.06    26675674.00
    225       804028.06    26675674.00
    226       804328.06    26675674.00
    227       770728.06    26675974.00
    228       771028.06    26675974.00
    229       771328.06    26675974.00
    230       771628.06    26675974.00
    231       771928.06    26675974.00
    232       772228.06    26675974.00
    233       772528.06    26675974.00
    234       772828.06    26675974.00
    235       773128.06    26675974.00
    236       773428.06    26675974.00
    237       773728.06    26675974.00
    238       774028.06    26675974.00
    239       774328.06    26675974.00
    240       774628.06    26675974.00
    241       774928.06    26675974.00
    242       775228.06    26675974.00
    243       775528.06    26675974.00
    244       775828.06    26675974.00
    245       776128.06    26675974.00
    246       776428.06    26675974.00
    247       776728.06    26675974.00
    248       777028.06    26675974.00
    249       777328.06    26675974.00
    250       777628.06    26675974.00
    251       777928.06    26675974.00
    252       778228.06    26675974.00
    253       778528.06    26675974.00
    254       778828.06    26675974.00
    255       779128.06    26675974.00
    256       779428.06    26675974.00
    257       779728.06    26675974.00
    258       780028.06    26675974.00
    259       780328.06    26675974.00
    260       780628.06    26675974.00
    261       780928.06    26675974.00
    262       781228.06    26675974.00
    263       781528.06    26675974.00
    264       781828.06    26675974.00
    265       782128.06    26675974.00
    266       782428.06    26675974.00
    267       782728.06    26675974.00
    268       783028.06    26675974.00
    269       783328.06    26675974.00
    270       783628.06    26675974.00
    271       783928.06    26675974.00
    272       784228.06    26675974.00
    273       784528.06    26675974.00
    274       784828.06    26675974.00
    275       785128.06    26675974.00
    276       785428.06    26675974.00
    277       785728.06    26675974.00
    278       786028.06    26675974.00
    279       786328.06    26675974.00
    280       786628.06    26675974.00
    281       786928.06    26675974.00
    282       787228.06    26675974.00
    283       787528.06    26675974.00
    284       787828.06    26675974.00
    285       788128.06    26675974.00
    286       788428.06    26675974.00
    287       788728.06    26675974.00
    288       789028.06    26675974.00
    289       789328.06    26675974.00
    290       789628.06    26675974.00
    291       789928.06    26675974.00
    292       790228.06    26675974.00
    293       790528.06    26675974.00
    294       790828.06    26675974.00
    295       791128.06    26675974.00
    296       791428.06    26675974.00
    297       791728.06    26675974.00
    298       792028.06    26675974.00
    299       792328.06    26675974.00
    300       792628.06    26675974.00
    301       792928.06    26675974.00
    302       793228.06    26675974.00
    303       793528.06    26675974.00
    304       793828.06    26675974.00
    305       794128.06    26675974.00
    306       794428.06    26675974.00
    307       794728.06    26675974.00
    308       795028.06    26675974.00
    309       795328.06    26675974.00
    310       795628.06    26675974.00
    311       795928.06    26675974.00
    312       796228.06    26675974.00
    313       796528.06    26675974.00
    314       796828.06    26675974.00
    315       797128.06    26675974.00
    316       797428.06    26675974.00
    317       797728.06    26675974.00
    318       798028.06    26675974.00
    319       798328.06    26675974.00
    320       798628.06    26675974.00
    321       798928.06    26675974.00
    322       799228.06    26675974.00
    323       799528.06    26675974.00
    324       799828.06    26675974.00
    325       800128.06    26675974.00
    326       800428.06    26675974.00
    327       800728.06    26675974.00
    328       801028.06    26675974.00
    329       801328.06    26675974.00
    330       801628.06    26675974.00
    331       801928.06    26675974.00
    332       802228.06    26675974.00
    333       802528.06    26675974.00
    334       802828.06    26675974.00
    335       803128.06    26675974.00
    336       803428.06    26675974.00
    337       803728.06    26675974.00
    338       804028.06    26675974.00
    339       804328.06    26675974.00
    340       771028.06    26676274.00
    341       771328.06    26676274.00
    342       771628.06    26676274.00
    343       771928.06    26676274.00
    344       772228.06    26676274.00
    345       772528.06    26676274.00
    346       772828.06    26676274.00
    347       773128.06    26676274.00
    348       773428.06    26676274.00
    349       773728.06    26676274.00
    350       774028.06    26676274.00
    351       774328.06    26676274.00
    352       774628.06    26676274.00
    353       774928.06    26676274.00
    354       775228.06    26676274.00
    355       775528.06    26676274.00
    356       775828.06    26676274.00
    357       776128.06    26676274.00
    358       776428.06    26676274.00
    359       776728.06    26676274.00
    360       777028.06    26676274.00
    361       777328.06    26676274.00
    362       777628.06    26676274.00
    363       777928.06    26676274.00
    364       778228.06    26676274.00
    365       778528.06    26676274.00
    366       778828.06    26676274.00
    367       779128.06    26676274.00
    368       779428.06    26676274.00
    369       779728.06    26676274.00
    370       780028.06    26676274.00
    371       780328.06    26676274.00
    372       780628.06    26676274.00
    373       780928.06    26676274.00
    374       781228.06    26676274.00
    375       781528.06    26676274.00
    376       781828.06    26676274.00
    377       782128.06    26676274.00
    378       782428.06    26676274.00
    379       782728.06    26676274.00
    380       783028.06    26676274.00
    381       783328.06    26676274.00
    382       783628.06    26676274.00
    383       783928.06    26676274.00
    384       784228.06    26676274.00
    385       784528.06    26676274.00
    386       784828.06    26676274.00
    387       785128.06    26676274.00
    388       785428.06    26676274.00
    389       785728.06    26676274.00
    390       786028.06    26676274.00
    391       786328.06    26676274.00
    392       786628.06    26676274.00
    393       786928.06    26676274.00
    394       787228.06    26676274.00
    395       787528.06    26676274.00
    396       787828.06    26676274.00
    397       788128.06    26676274.00
    398       788428.06    26676274.00
    399       788728.06    26676274.00
    400       789028.06    26676274.00
    401       789328.06    26676274.00
    402       789628.06    26676274.00
    403       789928.06    26676274.00
    404       790228.06    26676274.00
    405       790528.06    26676274.00
    406       790828.06    26676274.00
    407       791128.06    26676274.00
    408       791428.06    26676274.00
    409       791728.06    26676274.00
    410       792028.06    26676274.00
    411       792328.06    26676274.00
    412       792628.06    26676274.00
    413       792928.06    26676274.00
    414       793228.06    26676274.00
    415       793528.06    26676274.00
    416       793828.06    26676274.00
    417       794128.06    26676274.00
    418       794428.06    26676274.00
    419       794728.06    26676274.00
    420       795028.06    26676274.00
    421       795328.06    26676274.00
    422       795628.06    26676274.00
    423       795928.06    26676274.00
    424       796228.06    26676274.00
    425       796528.06    26676274.00
    426       796828.06    26676274.00
    427       797128.06    26676274.00
    428       797428.06    26676274.00
    429       797728.06    26676274.00
    430       798028.06    26676274.00
    431       798328.06    26676274.00
    432       798628.06    26676274.00
    433       798928.06    26676274.00
    434       799228.06    26676274.00
    435       799528.06    26676274.00
    436       799828.06    26676274.00
    437       800128.06    26676274.00
    438       800428.06    26676274.00
    439       800728.06    26676274.00
    440       801028.06    26676274.00
    441       801328.06    26676274.00
    442       801628.06    26676274.00
    443       801928.06    26676274.00
    444       802228.06    26676274.00
    445       802528.06    26676274.00
    446       802828.06    26676274.00
    447       803128.06    26676274.00
    448       803428.06    26676274.00
    449       803728.06    26676274.00
    450       804028.06    26676274.00
    451       804328.06    26676274.00
    452       804628.06    26676274.00
    453       771028.06    26676574.00
    454       771328.06    26676574.00
    455       771628.06    26676574.00
    456       771928.06    26676574.00
    457       772228.06    26676574.00
    458       772528.06    26676574.00
    459       772828.06    26676574.00
    460       773128.06    26676574.00
    461       773428.06    26676574.00
    462       773728.06    26676574.00
    463       774028.06    26676574.00
    464       774328.06    26676574.00
    465       774628.06    26676574.00
    466       774928.06    26676574.00
    467       775228.06    26676574.00
    468       775528.06    26676574.00
    469       775828.06    26676574.00
    470       776128.06    26676574.00
    471       776428.06    26676574.00
    472       776728.06    26676574.00
    473       777028.06    26676574.00
    474       777328.06    26676574.00
    475       777628.06    26676574.00
    476       777928.06    26676574.00
    477       778228.06    26676574.00
    478       778528.06    26676574.00
    479       778828.06    26676574.00
    480       779128.06    26676574.00
    481       779428.06    26676574.00
    482       779728.06    26676574.00
    483       780028.06    26676574.00
    484       780328.06    26676574.00
    485       780628.06    26676574.00
    486       780928.06    26676574.00
    487       781228.06    26676574.00
    488       781528.06    26676574.00
    489       781828.06    26676574.00
    490       782128.06    26676574.00
    491       782428.06    26676574.00
    492       782728.06    26676574.00
    493       783028.06    26676574.00
    494       783328.06    26676574.00
    495       783628.06    26676574.00
    496       783928.06    26676574.00
    497       784228.06    26676574.00
    498       784528.06    26676574.00
    499       784828.06    26676574.00
    500       785128.06    26676574.00
    501       785428.06    26676574.00
    502       785728.06    26676574.00
    503       786028.06    26676574.00
    504       786328.06    26676574.00
    505       786628.06    26676574.00
    506       786928.06    26676574.00
    507       787228.06    26676574.00
    508       787528.06    26676574.00
    509       787828.06    26676574.00
    510       788128.06    26676574.00
    511       788428.06    26676574.00
    512       788728.06    26676574.00
    513       789028.06    26676574.00
    514       789328.06    26676574.00
    515       789628.06    26676574.00
    516       789928.06    26676574.00
    517       790228.06    26676574.00
    518       790528.06    26676574.00
    519       790828.06    26676574.00
    520       791128.06    26676574.00
    521       791428.06    26676574.00
    522       791728.06    26676574.00
    523       792028.06    26676574.00
    524       792328.06    26676574.00
    525       792628.06    26676574.00
    526       792928.06    26676574.00
    527       793228.06    26676574.00
    528       793528.06    26676574.00
    529       793828.06    26676574.00
    530       794128.06    26676574.00
    531       794428.06    26676574.00
    532       794728.06    26676574.00
    533       795028.06    26676574.00
    534       795328.06    26676574.00
    535       795628.06    26676574.00
    536       795928.06    26676574.00
    537       796228.06    26676574.00
    538       796528.06    26676574.00
    539       796828.06    26676574.00
    540       797128.06    26676574.00
    541       797428.06    26676574.00
    542       797728.06    26676574.00
    543       798028.06    26676574.00
    544       798328.06    26676574.00
    545       798628.06    26676574.00
    546       798928.06    26676574.00
    547       799228.06    26676574.00
    548       799528.06    26676574.00
    549       799828.06    26676574.00
    550       800128.06    26676574.00
    551       800428.06    26676574.00
    552       800728.06    26676574.00
    553       801028.06    26676574.00
    554       801328.06    26676574.00
    555       801628.06    26676574.00
    556       801928.06    26676574.00
    557       802228.06    26676574.00
    558       802528.06    26676574.00
    559       802828.06    26676574.00
    560       803128.06    26676574.00
    561       803428.06    26676574.00
    562       803728.06    26676574.00
    563       804028.06    26676574.00
    564       804328.06    26676574.00
    565       804628.06    26676574.00
    566       771328.06    26676874.00
    567       771628.06    26676874.00
    568       771928.06    26676874.00
    569       772228.06    26676874.00
    570       772528.06    26676874.00
    571       772828.06    26676874.00
    572       773128.06    26676874.00
    573       773428.06    26676874.00
    574       773728.06    26676874.00
    575       774028.06    26676874.00
    576       774328.06    26676874.00
    577       774628.06    26676874.00
    578       774928.06    26676874.00
    579       775228.06    26676874.00
    580       775528.06    26676874.00
    581       775828.06    26676874.00
    582       776128.06    26676874.00
    583       776428.06    26676874.00
    584       776728.06    26676874.00
    585       777028.06    26676874.00
    586       777328.06    26676874.00
    587       777628.06    26676874.00
    588       777928.06    26676874.00
    589       778228.06    26676874.00
    590       778528.06    26676874.00
    591       778828.06    26676874.00
    592       779128.06    26676874.00
    593       779428.06    26676874.00
    594       779728.06    26676874.00
    595       780028.06    26676874.00
    596       780328.06    26676874.00
    597       780628.06    26676874.00
    598       780928.06    26676874.00
    599       781228.06    26676874.00
    600       781528.06    26676874.00
    601       781828.06    26676874.00
    602       782128.06    26676874.00
    603       782428.06    26676874.00
    604       782728.06    26676874.00
    605       783028.06    26676874.00
    606       783328.06    26676874.00
    607       783628.06    26676874.00
    608       783928.06    26676874.00
    609       784228.06    26676874.00
    610       784528.06    26676874.00
    611       784828.06    26676874.00
    612       785128.06    26676874.00
    613       785428.06    26676874.00
    614       785728.06    26676874.00
    615       786028.06    26676874.00
    616       786328.06    26676874.00
    617       786628.06    26676874.00
    618       786928.06    26676874.00
    619       787228.06    26676874.00
    620       787528.06    26676874.00
    621       787828.06    26676874.00
    622       788128.06    26676874.00
    623       788428.06    26676874.00
    624       788728.06    26676874.00
    625       789028.06    26676874.00
    626       789328.06    26676874.00
    627       789628.06    26676874.00
    628       789928.06    26676874.00
    629       790228.06    26676874.00
    630       790528.06    26676874.00
    631       790828.06    26676874.00
    632       791128.06    26676874.00
    633       791428.06    26676874.00
    634       791728.06    26676874.00
    635       792028.06    26676874.00
    636       792328.06    26676874.00
    637       792628.06    26676874.00
    638       792928.06    26676874.00
    639       793228.06    26676874.00
    640       793528.06    26676874.00
    641       793828.06    26676874.00
    642       794128.06    26676874.00
    643       794428.06    26676874.00
    644       794728.06    26676874.00
    645       795028.06    26676874.00
    646       795328.06    26676874.00
    647       795628.06    26676874.00
    648       795928.06    26676874.00
    649       796228.06    26676874.00
    650       796528.06    26676874.00
    651       796828.06    26676874.00
    652       797128.06    26676874.00
    653       797428.06    26676874.00
    654       797728.06    26676874.00
    655       798028.06    26676874.00
    656       798328.06    26676874.00
    657       798628.06    26676874.00
    658       798928.06    26676874.00
    659       799228.06    26676874.00
    660       799528.06    26676874.00
    661       799828.06    26676874.00
    662       800128.06    26676874.00
    663       800428.06    26676874.00
    664       800728.06    26676874.00
    665       801028.06    26676874.00
    666       801328.06    26676874.00
    667       801628.06    26676874.00
    668       801928.06    26676874.00
    669       802228.06    26676874.00
    670       802528.06    26676874.00
    671       802828.06    26676874.00
    672       803128.06    26676874.00
    673       803428.06    26676874.00
    674       803728.06    26676874.00
    675       804028.06    26676874.00
    676       804328.06    26676874.00
    677       804628.06    26676874.00
    678       771328.06    26677174.00
    679       771628.06    26677174.00
    680       771928.06    26677174.00
    681       772228.06    26677174.00
    682       772528.06    26677174.00
    683       772828.06    26677174.00
    684       773128.06    26677174.00
    685       773428.06    26677174.00
    686       773728.06    26677174.00
    687       774028.06    26677174.00
    688       774328.06    26677174.00
    689       774628.06    26677174.00
    690       774928.06    26677174.00
    691       775228.06    26677174.00
    692       775528.06    26677174.00
    693       775828.06    26677174.00
    694       776128.06    26677174.00
    695       776428.06    26677174.00
    696       776728.06    26677174.00
    697       777028.06    26677174.00
    698       777328.06    26677174.00
    699       777628.06    26677174.00
    700       777928.06    26677174.00
    701       778228.06    26677174.00
    702       778528.06    26677174.00
    703       778828.06    26677174.00
    704       779128.06    26677174.00
    705       779428.06    26677174.00
    706       779728.06    26677174.00
    707       780028.06    26677174.00
    708       780328.06    26677174.00
    709       780628.06    26677174.00
    710       780928.06    26677174.00
    711       781228.06    26677174.00
    712       781528.06    26677174.00
    713       781828.06    26677174.00
    714       782128.06    26677174.00
    715       782428.06    26677174.00
    716       782728.06    26677174.00
    717       783028.06    26677174.00
    718       783328.06    26677174.00
    719       783628.06    26677174.00
    720       783928.06    26677174.00
    721       784228.06    26677174.00
    722       784528.06    26677174.00
    723       784828.06    26677174.00
    724       785128.06    26677174.00
    725       785428.06    26677174.00
    726       785728.06    26677174.00
    727       786028.06    26677174.00
    728       786328.06    26677174.00
    729       786628.06    26677174.00
    730       786928.06    26677174.00
    731       787228.06    26677174.00
    732       787528.06    26677174.00
    733       787828.06    26677174.00
    734       788128.06    26677174.00
    735       788428.06    26677174.00
    736       788728.06    26677174.00
    737       789028.06    26677174.00
    738       789328.06    26677174.00
    739       789628.06    26677174.00
    740       789928.06    26677174.00
    741       790228.06    26677174.00
    742       790528.06    26677174.00
    743       790828.06    26677174.00
    744       791128.06    26677174.00
    745       791428.06    26677174.00
    746       791728.06    26677174.00
    747       792028.06    26677174.00
    748       792328.06    26677174.00
    749       792628.06    26677174.00
    750       792928.06    26677174.00
    751       793228.06    26677174.00
    752       793528.06    26677174.00
    753       793828.06    26677174.00
    754       794128.06    26677174.00
    755       794428.06    26677174.00
    756       794728.06    26677174.00
    757       795028.06    26677174.00
    758       795328.06    26677174.00
    759       795628.06    26677174.00
    760       795928.06    26677174.00
    761       796228.06    26677174.00
    762       796528.06    26677174.00
    763       796828.06    26677174.00
    764       797128.06    26677174.00
    765       797428.06    26677174.00
    766       797728.06    26677174.00
    767       798028.06    26677174.00
    768       798328.06    26677174.00
    769       798628.06    26677174.00
    770       798928.06    26677174.00
    771       799228.06    26677174.00
    772       799528.06    26677174.00
    773       799828.06    26677174.00
    774       800128.06    26677174.00
    775       800428.06    26677174.00
    776       800728.06    26677174.00
    777       801028.06    26677174.00
    778       801328.06    26677174.00
    779       801628.06    26677174.00
    780       801928.06    26677174.00
    781       802228.06    26677174.00
    782       802528.06    26677174.00
    783       802828.06    26677174.00
    784       803128.06    26677174.00
    785       803428.06    26677174.00
    786       803728.06    26677174.00
    787       804028.06    26677174.00
    788       804328.06    26677174.00
    789       804628.06    26677174.00
    790       771328.06    26677474.00
    791       771628.06    26677474.00
    792       771928.06    26677474.00
    793       772228.06    26677474.00
    794       772528.06    26677474.00
    795       772828.06    26677474.00
    796       773128.06    26677474.00
    797       773428.06    26677474.00
    798       773728.06    26677474.00
    799       774028.06    26677474.00
    800       774328.06    26677474.00
    801       774628.06    26677474.00
    802       774928.06    26677474.00
    803       775228.06    26677474.00
    804       775528.06    26677474.00
    805       775828.06    26677474.00
    806       776128.06    26677474.00
    807       776428.06    26677474.00
    808       776728.06    26677474.00
    809       777028.06    26677474.00
    810       777328.06    26677474.00
    811       777628.06    26677474.00
    812       777928.06    26677474.00
    813       778228.06    26677474.00
    814       778528.06    26677474.00
    815       778828.06    26677474.00
    816       779128.06    26677474.00
    817       779428.06    26677474.00
    818       779728.06    26677474.00
    819       780028.06    26677474.00
    820       780328.06    26677474.00
    821       780628.06    26677474.00
    822       780928.06    26677474.00
    823       781228.06    26677474.00
    824       781528.06    26677474.00
    825       781828.06    26677474.00
    826       782128.06    26677474.00
    827       782428.06    26677474.00
    828       782728.06    26677474.00
    829       783028.06    26677474.00
    830       783328.06    26677474.00
    831       783628.06    26677474.00
    832       783928.06    26677474.00
    833       784228.06    26677474.00
    834       784528.06    26677474.00
    835       784828.06    26677474.00
    836       785128.06    26677474.00
    837       785428.06    26677474.00
    838       785728.06    26677474.00
    839       786028.06    26677474.00
    840       786328.06    26677474.00
    841       786628.06    26677474.00
    842       786928.06    26677474.00
    843       787228.06    26677474.00
    844       787528.06    26677474.00
    845       787828.06    26677474.00
    846       788128.06    26677474.00
    847       788428.06    26677474.00
    848       788728.06    26677474.00
    849       789028.06    26677474.00
    850       789328.06    26677474.00
    851       789628.06    26677474.00
    852       789928.06    26677474.00
    853       790228.06    26677474.00
    854       790528.06    26677474.00
    855       790828.06    26677474.00
    856       791128.06    26677474.00
    857       791428.06    26677474.00
    858       791728.06    26677474.00
    859       792028.06    26677474.00
    860       792328.06    26677474.00
    861       792628.06    26677474.00
    862       792928.06    26677474.00
    863       793228.06    26677474.00
    864       793528.06    26677474.00
    865       793828.06    26677474.00
    866       794128.06    26677474.00
    867       794428.06    26677474.00
    868       794728.06    26677474.00
    869       795028.06    26677474.00
    870       795328.06    26677474.00
    871       795628.06    26677474.00
    872       795928.06    26677474.00
    873       796228.06    26677474.00
    874       796528.06    26677474.00
